GEOTYPE,ST,GEO_ID,GEO_TTL,FOOTID_GEO,NAICS2012,NAICS2012_TTL,FOOTID_NAICS,YEAR,EMP,EMP_F,EMP_S,EMP_S_F,PAYANN,PAYANN_F,PAYANN_S,PAYANN_S_F,EMPAVPW,EMPAVPW_F,EMPAVPW_S,EMPAVPW_S_F,HOURS,HOURS_F,HOURS_S,HOURS_S_F,PAYANPW,PAYANPW_F,PAYANPW_S,PAYANPW_S_F,CSTMTOT,CSTMTOT_F,CSTMTOT_S,CSTMTOT_S_F,RCPTOT,RCPTOT_F,RCPTOT_S,RCPTOT_S_F,VALADD,VALADD_F,VALADD_S,VALADD_S_F,CEXTOT,CEXTOT_F,CEXTOT_S,CEXTOT_S_F
2,5,0400000US05,Arkansas,,3322,Cutlery and handtool manufacturing,,2015,601,,0,,23788,,0,,509,,0,,871,,0,,15582,,0,,32977,,0,,116316,,0,,84547,,0,,2835,,0,
2,5,0400000US05,Arkansas,,3323,Architectural and structural metals manufacturing,,2016,3881,,3.4,,219830,,3.8,,2566,,4.2,,5277,,4.3,,124957,,5.2,,599482,,5,,1155760,,7.3,,557348,,11.3,,21893,,6.4,
2,5,0400000US05,Arkansas,,3323,Architectural and structural metals manufacturing,,2015,3942,,3,,214255,,2.9,,2630,,3.1,,5791,,2.9,,117599,,3.2,,678181,,2.9,,1225131,,6.1,,545577,,10.3,,20836,,15.2,
2,5,0400000US05,Arkansas,,3324,"Boiler, tank, and shipping container manufacturing",,2016,580,,0,,27149,,0,,434,,0,,937,,0,,18723,,0,,166658,,0,,257751,,0,,94705,,0,,8889,,0,
2,5,0400000US05,Arkansas,,3324,"Boiler, tank, and shipping container manufacturing",,2015,486,,0,,26715,,0,,395,,0,,833,,0,,19496,,0,,144085,,0,,279179,,0,,131456,,0,,7513,,0,
2,5,0400000US05,Arkansas,,3325,Hardware manufacturing,,2016,334,,0,,13433,,0,,246,,0,,378,,0,,4622,,0,,58536,,0,,94912,,0,,0,D,0,D,882,,0,
2,5,0400000US05,Arkansas,,3325,Hardware manufacturing,,2015,356,,0,,13300,,0,,0,D,0,D,461,,0,,7112,,0,,57379,,0,,88614,,0,,0,D,0,D,0,D,0,D
2,5,0400000US05,Arkansas,,3326,Spring and wire product manufacturing,,2016,343,,0,,15027,,0,,273,,0,,572,,0,,9736,,0,,56654,,0,,108267,,0,,53499,,0,,1086,,0,
2,5,0400000US05,Arkansas,,3326,Spring and wire product manufacturing,,2015,312,,0,,14270,,0,,0,D,0,D,531,,0,,9429,,0,,69265,,0,,111451,,0,,40920,,0,,0,D,0,D
2,5,0400000US05,Arkansas,,3327,"Machine shops; turned product; and screw, nut, and bolt manufacturing",,2016,1943,,6.3,,92017,,5.7,,1457,,7.7,,3043,,9,,61198,,7.2,,108079,,6.1,,318397,,5.7,,201120,,7,,15211,,16,
2,5,0400000US05,Arkansas,,3327,"Machine shops; turned product; and screw, nut, and bolt manufacturing",,2015,2072,,6.3,,95051,,5.3,,1540,,8,,3158,,8.1,,63921,,6.6,,218088,,3.3,,438817,,4.1,,232353,,6.3,,13364,,25.8,
2,5,0400000US05,Arkansas,,3328,"Coating, engraving, heat treating, and allied activities",,2016,413,,1,,20189,,3.9,,336,,1.8,,728,,6.4,,14663,,4.3,,0,D,0,D,93041,,0.6,,67145,,1.9,,4083,,17.4,
2,5,0400000US05,Arkansas,,3328,"Coating, engraving, heat treating, and allied activities",,2015,407,,1.4,,21491,,4.4,,311,,1.1,,660,,4.5,,14531,,6.7,,28567,,4.3,,98191,,2.6,,69620,,2.6,,2253,,3.4,
2,5,0400000US05,Arkansas,,3329,Other fabricated metal product manufacturing,,2016,4282,,2.6,,201124,,2.5,,3297,,3.2,,6898,,4.5,,152494,,2.1,,871087,,2.2,,1986498,,1.3,,1114239,,1,,42048,,4.8,
2,5,0400000US05,Arkansas,,3329,Other fabricated metal product manufacturing,,2015,4458,,2.5,,220559,,2.9,,3381,,3.5,,7268,,4.6,,158657,,2.3,,970118,,1.3,,2222891,,1,,1295577,,1,,42522,,5.4,
2,5,0400000US05,Arkansas,,333,Machinery manufacturing,,2016,12552,,2.5,,594116,,2.3,,8692,,3,,18267,,3.1,,333902,,2.2,,1829706,,8.9,,3893230,,5,,2041401,,2.6,,102914,,3.9,
2,5,0400000US05,Arkansas,,333,Machinery manufacturing,,2015,13328,,2.5,,595145,,1.2,,9667,,3.6,,18792,,1.1,,350418,,2,,1863561,,5.4,,3991076,,2.2,,2146651,,0.9,,99341,,2.4,
2,5,0400000US05,Arkansas,,3331,"Agriculture, construction, and mining machinery manufacturing",,2016,2754,,9.8,,123842,,7.4,,2010,,11.2,,3910,,12.7,,69452,,5.7,,704318,,22.9,,1313111,,14.5,,595619,,4.7,,34523,,8.4,
2,5,0400000US05,Arkansas,,3331,"Agriculture, construction, and mining machinery manufacturing",,2015,3324,,9.6,,124191,,3.6,,2529,,13.2,,3894,,0,,76928,,7.5,,0,D,0,D,1354304,,6.3,,696778,,1.5,,29341,,0.1,
2,5,0400000US05,Arkansas,,3332,Industrial machinery manufacturing,,2016,1033,,10,,61119,,13.4,,771,,9.2,,1534,,8.6,,42457,,10.9,,0,D,0,D,261516,,10.3,,161829,,25.8,,15422,,1.4,
2,5,0400000US05,Arkansas,,3332,Industrial machinery manufacturing,,2015,1037,,5.1,,50620,,6.8,,801,,4.5,,1518,,4.9,,31987,,7.3,,110432,,15.7,,235866,,6.3,,130277,,9.8,,13737,,6.2,
2,5,0400000US05,Arkansas,,3333,Commercial and service industry machinery manufacturing,,2016,715,,5.5,,48634,,1.8,,251,,17.8,,437,,28.6,,9278,,13.1,,48290,,1.2,,211966,,2,,162924,,3.5,,2788,s,70.6,s
2,5,0400000US05,Arkansas,,3333,Commercial and service industry machinery manufacturing,,2015,766,,5.2,,39977,,2.9,,299,,13.2,,557,,19.4,,11466,,7.5,,0,D,0,D,217769,,2,,160586,,2.3,,2325,,19.7,
2,5,0400000US05,Arkansas,,3334,"Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing",,2016,4074,,0,,162977,,0,,2965,,0,,6549,,0,,99324,,0,,0,D,0,D,1287097,,0,,698842,,0,,17953,,0,
2,5,0400000US05,Arkansas,,3334,"Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing",,2015,3825,,0,,164642,,0,,2864,,0,,6640,,0,,100214,,0,,589423,,0,,1254125,,0,,673025,,0,,17325,,0,
2,5,0400000US05,Arkansas,,3335,Metalworking machinery manufacturing,,2016,776,,12.6,,31391,,12.4,,490,,12.8,,985,,14,,22248,,13.3,,66471,,6.8,,123943,,7.8,,48191,,17.5,,6064,,20.5,
2,5,0400000US05,Arkansas,,3335,Metalworking machinery manufacturing,,2015,708,,9.1,,33997,,11,,581,,8.3,,1084,,9.5,,24404,,11.8,,0,D,0,D,133675,,7.6,,52937,,15.6,,4892,s,43,s
2,5,0400000US05,Arkansas,,3336,"Engine, turbine, and power transmission equipment manufacturing",,2016,363,,0,,15068,,0,,261,,0,,481,,0,,10179,,0,,0,D,0,D,78952,,0,,36397,,0,,1588,,0,
2,5,0400000US05,Arkansas,,3336,"Engine, turbine, and power transmission equipment manufacturing",,2015,856,,0,,39053,,0,,663,,0,,1136,,0,,26691,,0,,96120,,0,,204578,,0,,112323,,0,,11922,,0,
2,5,0400000US05,Arkansas,,3339,Other general purpose machinery manufacturing,,2016,2837,,2.8,,151084,,2.9,,1944,,3.8,,4371,,3.4,,80965,,3.1,,278506,,2.8,,616645,,3.2,,337600,,3.7,,24577,,6.1,
2,5,0400000US05,Arkansas,,3339,Other general purpose machinery manufacturing,,2015,2812,,0.9,,142665,,1,,1930,,2.3,,3964,,3.2,,78728,,2.1,,270743,,1.9,,590759,,1.7,,320726,,1.5,,19799,,3.7,
2,5,0400000US05,Arkansas,,334,Computer and electronic product manufacturing,,2016,2400,,0,,109131,,0,,1925,,0,,3798,,0,,76743,,0,,242396,,0,,637878,,0,,395465,,0,,6182,,0,
2,5,0400000US05,Arkansas,,334,Computer and electronic product manufacturing,,2015,2450,,0,,106117,,0,,1998,,0,,4063,,0,,76050,,0,,253799,,0,,611426,,0,,365147,,0,,0,D,0,D
2,5,0400000US05,Arkansas,,3341,Computer and peripheral equipment manufacturing,,2016,0,a,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,5,0400000US05,Arkansas,,3341,Computer and peripheral equipment manufacturing,,2015,0,a,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,5,0400000US05,Arkansas,,3342,Communications equipment manufacturing,,2016,0,b,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,5,0400000US05,Arkansas,,3342,Communications equipment manufacturing,,2015,0,a,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,5,0400000US05,Arkansas,,3343,Audio and video equipment manufacturing,,2016,0,b,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,5,0400000US05,Arkansas,,3343,Audio and video equipment manufacturing,,2015,0,b,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,5,0400000US05,Arkansas,,3344,Semiconductor and other electronic component manufacturing,,2016,849,,0,,30621,,0,,578,,0,,1004,,0,,17403,,0,,71637,,0,,145187,,0,,73684,,0,,1393,,0,
2,5,0400000US05,Arkansas,,3344,Semiconductor and other electronic component manufacturing,,2015,901,,0,,31369,,0,,632,,0,,1178,,0,,16923,,0,,79388,,0,,150454,,0,,71734,,0,,2157,,0,
